Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1993-07-01,0.0595384641127409,0.03681483180808269,0.07464593056682219,0.04659041960275464,0.05918952611008703,0.04287242902550278,0.04233559052621171,0.030147845149944476,0.05743956471309855,0.08454273883083
1993-08-01,-0.007912338337997494,-0.02615900548232712,-0.016277947935237194,-0.01560645549072224,-0.03592410786454598,-0.02644125840928991,-0.004058417962212148,-0.008211064528655698,-0.011498223098237337,-0.018725960917150865
1993-09-01,-0.01997852047126164,-0.009559332647964568,-0.04382887992136343,-0.010546038735206828,-0.017445228771366648,-0.012010013276919312,-0.0046049913962736095,-0.004478750485365446,-0.017718110841443684,0.0034295553358826177
1993-10-01,0.025006979806723735,0.018718920847760303,0.02536613699643766,0.024865472236759598,0.02338982694332878,0.02568284449019166,0.003551870282979522,0.005149282560873753,0.021543665149783682,0.038381955616419494
1993-11-01,-0.07523159969675636,-0.06670592444009432,-0.06523364972636705,-0.08978460435665717,-0.07165397048893131,-0.09751819306737863,-0.04871552298419091,-0.043881317687988114,-0.04649606523236803,-0.06446376596239117
1993-12-01,0.004316046234312004,0.02688136297613753,0.03517792690354955,0.054311034277224696,0.028340724219765325,0.04103561083284896,0.02392683918645539,0.004201479865784815,0.03962533960431808,0.03187367382352747
1994-01-01,0.05396996927965801,0.060520996660627886,0.08303762382172619,0.04925853241209145,0.06722398240378832,0.04494066588418197,0.0321542696217528,0.028199674714220316,0.045741565553062725,0.058490186487356044
1994-02-01,0.040709373519498465,0.07367330163227231,0.05079633722711664,0.038410378438701945,0.04136358964713583,0.041973195590284285,0.02992734380389806,0.024320310148978754,0.06227430690541132,0.054755265783467046
1994-03-01,0.035899038784653725,0.031450353539661594,0.03972614098916272,0.03888195433174328,0.01637149489043406,-0.008565868234338456,0.0050862175024846135,0.003839002676541919,0.031208306259713683,0.037372132918394946
1994-04-01,0.004786367841835748,0.02078217194001046,0.015764530313248756,0.006516602221216949,0.010543416907517703,-0.013833635299745154,-0.0010371406335795373,-0.006509414686192406,-0.0002253972776572673,0.017892240153282148
1994-05-01,0.04880292229098926,0.027580427858089923,0.05530822688906193,0.05521343102853635,0.04761169511099435,0.03608302543836039,0.007442614106582028,0.011657566857672835,0.027297947039355584,0.01134328034760157
1994-06-01,0.03344663078461736,0.043327774440350006,0.061221346076503924,0.03415908746321651,0.037806164169261754,0.05593800922832708,0.024715873657439755,0.027034451951298222,0.025003838992100166,0.049442713649331074
1994-07-01,0.027269401076810064,0.03840685982286496,-0.00975061534317825,-0.008323848264021983,0.042824191646969705,0.007003844705986695,0.01902420001983941,0.01740342492123091,0.008252899948787128,0.047569229585657846
1994-08-01,-0.002592302652791205,0.015402543821922788,0.007021570489624903,0.0019102008884854587,0.02020128680763847,0.0107060721300902,-0.002561812690985474,-0.002250847392589489,-0.009005053450608756,0.018224239683108392
1994-09-01,-0.020546314107694766,0.013687922480227372,-0.04584346299463142,-0.00033553748024940655,-0.004839729480669102,-0.00491528020655174,-0.004878007454730766,-0.005227917441623834,0.010851422916679697,-0.005248273107389142
1994-10-01,-0.04547305177731399,-0.04822424461029207,-0.055186799925645055,-0.0339391340373509,-0.05904424568270037,-0.051602366742451576,-0.02579049770470638,-0.016969186059188568,-0.02320045620033285,-0.02492534536734285
1994-11-01,0.04153198179154177,0.053905560407036875,0.04263503879284703,0.05819810384592434,0.060081684413392615,0.05761549246187795,0.030280410379120833,0.021460449382863924,0.016690321670160345,0.03238014672994782
1994-12-01,-0.07316266149790224,-0.11459555191295705,-0.07814355037136145,-0.07661671664223889,-0.0757978525825439,-0.0442848862520487,-0.06193631727866791,-0.03168606893968055,-0.05686754123639887,-0.0782158128039356
1995-01-01,-0.013434691387014624,-0.030817151243488695,-0.019199338536732197,-0.018598451098311385,-0.016658217046728936,-0.017930220363756355,-0.01785438663624879,0.009847644777271384,-0.003979079024297423,0.000557032092676454
1995-02-01,0.0061095921228546575,0.01891065456019051,0.0488950617736323,-0.004841291909705038,-0.013731478885515881,-0.01078275660746457,-0.0010265607249131722,0.012909860809892234,0.008510707694544315,0.032686233044240114
1995-03-01,0.041512080134313525,0.028266032382600705,0.03305092336849072,0.040879683706750825,0.05919810751716278,0.028183896105232482,0.02705366516403038,0.023514355593963754,0.055174899760085466,0.03464026002079884
1995-04-01,0.07362315077699157,0.08524453608303274,0.057577275683376394,0.06822399135826841,0.05164833038705724,0.08031923286336409,0.05440161125314978,0.04754810772304055,0.046040861812533466,0.06664444480246529
1995-05-01,0.04409485729176158,0.03826269611339148,0.004814056326261529,0.03801866074312429,0.05921126649424273,0.05322012535692027,0.017661991126206,0.009232185756684596,0.04802499355386243,0.036525783944169526
1995-06-01,-0.009297695787565133,0.0015984259383388464,-0.007949059484993968,-0.007217404060687794,-0.00488532498746504,-0.00986452062590264,-0.010789062805864325,-0.00032229411135401226,-0.005804196358868773,-0.005455883618409748
1995-07-01,0.022811890418521885,0.019886463060040854,0.02867799469149338,0.025986763630638576,0.017267609030099933,0.03230315857194307,0.016777738544547293,0.0015278848013367211,0.046428025573276445,0.015871582132642344
1995-08-01,-0.042473750589518466,-0.05980863757106064,-0.03279212548477853,-0.04515459042972005,-0.034407272365072024,-0.048785794625375675,-0.015848141438243694,-0.006127949916300442,-0.0618808607842415,-0.03618621348341821
1995-09-01,0.05258089981775761,0.07601049370341113,0.0823275927425887,0.061931411273662446,0.045939245322620545,0.017519326283413968,0.031753085870914105,0.03290291434240543,0.04570106185247929,0.07221595251600328
1995-10-01,0.006937834445867519,0.007126830044629152,0.013613878380801659,-0.010890924982846668,-0.01288710049230528,0.007651910071808087,0.0077042271918775955,-0.0013418234268685438,0.019520869694129497,0.01997699283551258
1995-11-01,-0.022383748356832447,-0.021225007826407065,-0.041922179134601015,-0.0013853906584866717,-0.022509588672246384,-0.020018557721125072,-0.01765906297198303,-0.013430176803898292,-0.009449656263657477,0.005258041402349523
1995-12-01,-0.030414335128788064,-0.0073292980139093526,-0.046903666536014126,-0.0002104017764831094,-0.024047360395401826,-0.013361481997001198,-0.016242126697663273,-0.013711472320102992,-0.026211472856748113,-0.041163978510892846
1996-01-01,-0.006520392453119649,0.015712227739441635,-0.006247076150868129,0.022485289217443038,-0.010437475684680434,0.019467556402510917,-0.0038528861814339,-0.0012895918147560806,-0.01611175634790645,0.016678301110554156
1996-02-01,0.007894382024217899,0.006716249219024879,-0.029894036484887546,0.005078883929630098,-0.009397906408956004,0.0010872977652481419,-0.008886798072996116,-0.017485696290801624,-0.01562131968096254,-0.026591120814660956
1996-03-01,0.07482024024826824,0.08779894480908354,0.10365631966538762,0.07714537978152518,0.09480550124097778,0.11618978052430635,0.04866342002152994,0.03807157247857845,0.05529171505689157,0.07880084997138803
1996-04-01,-0.033774308271524764,-0.0343116934541183,-0.031362635705444654,-0.00987746587373979,-0.00909442794566225,-0.024021064390225066,-0.016339702012013128,-0.014743331107857676,-0.03050055991907838,-0.012006013059272205
1996-05-01,0.0022245759750256894,0.006533023526145328,0.020446945638809555,0.003867429546879037,-0.006429009469906602,-0.003563568319672192,-0.0054127661111736045,-0.0042766268558545595,0.021357256684001583,0.0027704049644888787
1996-06-01,0.022592397130068026,0.010960011929649963,-0.004545623613730443,0.006391251727644828,0.0016116844214156302,0.01617089031752046,0.0024617544006121494,-0.0018156558487923912,0.0040098871648798235,0.03059134338267391
1996-07-01,0.005953931810185333,-0.014300087018375743,-0.031070832927816712,0.010561232809120018,-0.01202332069466645,-0.021949298161190577,-0.014077332840697772,0.0003787095835580002,-0.005203344645728214,0.00023938269425406982
1996-08-01,0.00886359111211117,-0.026740590652598442,0.02082567487965584,0.0032688392828948034,0.02232793706008456,0.02850314950931937,-0.0022796865372037307,0.004828982074462149,-0.006633028778466464,0.023964836312976044
1996-09-01,-0.02862032719842006,-0.007864025241682646,0.036030488736621416,-0.012868510942250812,0.002347998975494831,-0.020785226765155543,-0.012212807551426496,8.657652069005064e-05,-0.02412029078100969,-0.005046816230572713
1996-10-01,-0.031407526952802474,0.0005874583958516179,-0.006936674248933407,-0.007551674108124925,-0.02223571461554245,-0.01190289926506973,-0.016364641322888,-0.011380865177746823,-0.007555493308564684,0.006638404689925048
1996-11-01,-0.026199324780017904,-0.02673235517787167,-0.06257477934974201,-0.014783220153165461,-0.007914436734623026,-0.04236147981312826,-0.03561863884101418,-0.02890782947123191,-0.018063206135351235,-0.02454376867427022
1996-12-01,-0.05266222722530661,-0.05660737747342547,-0.08746250357448535,-0.03860661404677205,-0.05811612276717228,-0.054873625472110076,-0.032743981525284065,-0.025781155021253385,-0.046511740953549645,-0.049631580989984166
1997-01-01,0.01546734806608821,0.015660155092286056,0.0459299245824993,0.04200643922542119,0.0031590022306617355,0.028075061012316063,-0.006250913581712132,-0.0005268810196618857,0.026268827016129676,-0.003025084760317813
1997-02-01,0.027428416677835046,0.04564370393107538,0.04339891829596013,0.06400465067443156,0.03249385511740569,0.026243665774418876,0.04476689326855843,0.01913649791002004,0.0217023145456088,0.03459069482370446
1997-03-01,-0.004477454886221229,-0.03158498490154633,-0.01823279255388924,-0.01379936878740665,-0.016263142538710557,-0.04109322940125009,0.0009811168864824436,-0.019283100602093633,-0.01844774695668828,-0.020795777709296682
1997-04-01,-0.001976788429914585,-0.012813335199185111,-0.030160316413640247,-0.013889845174337234,-0.012783361366928645,-0.02112930416769993,0.005154076391638009,-0.014421689028638714,-0.010299096351091245,-0.04482979215943755
1997-05-01,-0.022545951956538836,0.010206257661425749,0.011352510762012612,-0.0019002642526425688,-0.011999036915528574,-0.025786528062231806,-0.005560987743582778,-0.01046529673003305,-0.016445067446898866,-0.013326160112766487
1997-06-01,-0.009671015684294671,-0.007112670396314133,-0.010341887082270703,-0.00432279965669297,-0.005940842604861728,0.01127620071464435,-0.026407260279604557,-0.003661014757096056,-0.005379644643942382,-0.027313441088322177
1997-07-01,-0.049061677196286534,-0.05285703634678453,-0.07962822189943866,-0.02682835430527147,-0.04233300647806677,-0.05771919440606141,-0.01644251222812439,-0.02971163278557038,-0.05129569794205866,-0.05156072327792915
1997-08-01,0.06620484530121212,0.06849319904491588,0.05207748305314892,0.04357640445408713,0.07477047988624719,0.057533819890323,0.03773697731316258,0.01919289314240594,0.03294380692214876,0.05226423331930488
1997-09-01,0.021623289929966188,0.030649142822330482,0.017436741378136236,0.01215352961325054,0.011340014957999835,0.021073586848352144,0.029581573350786303,0.006880442655987818,0.03142190999173038,0.057494383405643494
1997-10-01,-0.01137680665784424,-0.038217909822765475,-0.03459858700397111,-0.022181892739814815,-0.01003223248952799,-0.040635131795005386,-0.003698202411345969,-0.008468951412577072,-0.015073450291263122,-0.041415744952869926
1997-11-01,0.013638308750660303,0.035608546181693984,0.03212954810557321,0.0508301249862668,0.014937337884966123,-0.0004971406885342679,0.013083566375401836,0.0007924724227903407,0.015660450615869258,-0.007380290934922446
1997-12-01,-0.00820411265716928,8.455594040005301e-05,-0.031069812433079262,0.004722471122368479,-0.00107713739915654,0.02486759342951013,-0.017375011661762974,-0.018232581168787933,-0.01437897016377178,-0.03891639948003643
1998-01-01,0.01792095711132067,0.0016245405289861152,-0.012688539172160913,-0.022405709828137974,0.004624598457741848,0.028532509826948296,-0.010624464120545424,-0.009749878219176621,0.00562472936152839,-0.007007158838722276
1998-02-01,0.0375023437209219,0.025690069408558246,0.052937431562972884,0.01829099127232399,-0.008306141721546,0.011092059967824414,0.009453545920490955,0.007731306854827629,0.01216341505308109,0.030452722683045802
1998-03-01,0.020389415565016635,0.04472610998536729,0.07961318556029473,0.015394541903144827,0.04565695802337602,0.042923724230585145,0.02653342437438657,0.02044107223136653,0.019532394391943986,0.04793495797428751
1998-04-01,0.060995781523669905,0.05204354690239178,0.1066438826183507,0.06246765960187743,0.043276570408253764,0.07660807282183768,0.03864707323196724,0.0397302169825314,0.06104111704118066,0.06925499794328142
1998-05-01,0.06604972250684339,0.07991361834709768,0.08473199101705736,0.06147290269593715,0.07602291971615219,0.06479972459375259,0.046986095505694936,0.0215783016783749,0.054044822613141495,0.11244855608707698
1998-06-01,-0.015447904148207375,-0.004331483159703007,0.011138211093066976,0.011406752244074007,0.0008351372554397749,-0.02419312474823254,0.009633130173890107,-0.009082306816817017,0.007456568638722315,0.021620598388590356
1998-07-01,-0.021171265166455823,0.0023318592724287483,-0.03214518563288368,0.002775684339976457,-0.015214143823363377,-0.015058225516905928,0.007024615097156546,-0.0004831917994106835,-0.01298528193639862,0.013632022291486492
1998-08-01,0.009335293718402337,0.0006130539385425628,-0.005020565104257434,0.028245099799573098,0.01796792256958043,0.01672788656238395,-0.009711877492269812,-0.003143735820760017,-0.0027081994029467538,0.012508358365379323
1998-09-01,0.018052040444736905,-0.0019058182273015995,-0.01958298315806255,0.013117897259164658,0.01658411640726024,0.032331339610693954,0.010196825522535646,0.0066659501019739435,0.011448282452750303,0.016162374274445033
1998-10-01,-0.01646663546659546,-0.03680265451650873,-0.01608368005803524,-0.013351293854619905,-0.005654921981648187,0.002194761752726253,-0.006401944768323538,-0.005605762953692022,-0.01244101711122707,0.00298275554577572
1998-11-01,-0.02190397996950607,-0.003585126096745151,-0.006895738478921377,-0.0030519181970673475,-0.034077717870808565,-0.015416142501882609,-0.011132022809602408,-0.01073947086477204,-0.009066911960322565,-0.02724236353856886
1998-12-01,0.021852925108156285,0.03534116925072361,0.05090491985943423,0.04085760414696976,0.04559278361041839,0.049134550389439126,0.027402358415360394,0.021197468325895485,0.032897666396986866,0.04365228753916335
1999-01-01,0.04053012429143596,0.059628464388763416,0.06722466944311715,0.05241362935203456,0.05747400776157206,0.07236801558531454,0.03695486229898847,0.04359496679038528,0.042141223771627864,0.034349658562945175
1999-02-01,0.011472578316072107,-0.02309135405273872,-0.012273978380800373,-0.01440714024293349,-0.002823647173893354,0.022569181792703952,-0.0019333804587332768,0.0033463686064068585,0.016228505283180268,-0.031118204325796428
1999-03-01,-0.024246241111618654,0.01790745634253897,-0.003333969396788334,-0.011903896118082201,-0.022249503705272174,-0.03955912377353557,-0.014355757807000406,-0.004401568493368233,-0.007961305284744046,-0.026017451399917096
1999-04-01,-0.014512303549694327,-0.004845719927330665,-0.0272347473121189,-0.025097726505424425,-0.0064922605746291695,0.014740331459500888,-0.010456385765592902,0.007738645059430928,0.004139784561064134,0.009969355236786232
1999-05-01,-0.027453325728918693,-0.04314372067206807,-0.03283506333539552,-0.010270685702332239,-0.0257226787753932,-0.05740533341839226,-0.026053702468768383,-0.005270675659955598,-0.04342099985572205,-0.05554477996307069
1999-06-01,-0.0064094664360610796,-0.012953770544589184,0.01799863391803471,-0.016181026784995743,-0.007260592192382731,0.00025429787974771707,-1.1408652164756304e-05,0.00928039181657527,-0.020248459859906885,0.00601114303668036
1999-07-01,0.018618962998240635,0.03840268548266513,0.03328289454559296,0.03384303615658795,0.003012948563645524,0.03882603484554702,0.010132120287284016,0.005179960090162283,0.004719463177227533,0.029406966889417237
1999-08-01,0.007724691058889715,-0.0028694050026985248,0.009626203945849201,-0.0009006802232849275,0.029134456564113658,0.0012140258371972595,0.00022354001790768309,-0.0015394320398344093,-0.015677183549860908,-0.01435642214884818
1999-09-01,0.042348039533907283,0.03596018839338867,0.06700848654358753,0.029203272256465813,0.052343459961627335,0.04924453538009097,0.031159311450096937,0.0183620339543026,0.03482037929161549,0.05122236944201873
1999-10-01,-0.0012958239064036429,0.008999471520429425,0.020722037930676195,0.012708139170701325,0.007827528185020716,0.025272207320388488,0.0023567564019922136,0.001800584429667837,0.011525996798816435,0.03181071224509125
1999-11-01,0.01941378913511987,0.04757852878232684,0.02240415450397188,0.01736921415257419,0.0359341082782531,0.023806252682668838,0.004626064356414401,-9.587191249647332e-05,0.019442112510572755,0.0541039187025458
1999-12-01,-0.0005506537093506715,0.017559589671490843,-0.03494114063173209,-0.01686499794326079,-0.004245609150746331,-0.01695315874951292,-0.012281652250566271,-0.009429686769774171,0.006298214856679405,0.008534503170381479
2000-01-01,0.03916396120248041,0.07505547090743687,0.022798524758952624,0.06331131472551402,0.04643661188973275,0.04070995062958977,0.03654714848503989,0.023280190456127652,0.06545473781352307,0.06996511992244255
2000-02-01,-0.04983341220791963,-0.052650299482332824,-0.041041132692355105,-0.03720774245247456,-0.01670328820605849,-0.05764835696245996,-0.03081120209541477,-0.03279675480740284,-0.04331836403771395,-0.07580102400502323
2000-03-01,-0.017099524054772303,-0.028785525786115942,-0.012586472058204267,-0.007237786896645682,-0.009676839782548845,0.00046484698833926686,-0.015790989291866817,-0.008681455615629476,-0.01383685730119056,-0.007971752620154175
2000-04-01,-0.028920891540057267,-0.04637218432757503,-0.00809754218126199,-0.016127578326910103,-0.015964028101076045,-0.06269102254556723,-0.031063300486576812,-0.028111142488217722,-0.018759352922740436,-0.051107044403832166
2000-05-01,0.04676369173907064,0.030079227833163035,0.04246936129183271,0.015281779036392548,0.06478570659225621,0.04839377063982479,0.026682775030594432,0.023338949106504227,0.02043366314449089,0.04021285157359187
2000-06-01,0.04649608331020709,0.03728119381287083,0.08384649517891005,0.052542152009952645,0.020046487495695743,0.02300879354746417,0.02822427751275664,0.0252212883753227,0.013492413234601718,0.05187044604529619
2000-07-01,-0.02318309904627522,-0.001584589668724528,-0.033378284111356606,-0.005215137422198226,-0.03373019736970502,-0.011343903106259597,-0.02472071729096154,-0.003443684765999524,-0.01993116518961886,-0.03406306115703565
2000-08-01,0.05509695028991465,0.059899161948158454,0.10352721358152739,0.067059075325242,0.06531076162972498,0.06007669860827897,0.048377423318605534,0.03642080193134293,0.051993652615879925,0.08412850636797517
2000-09-01,-0.019176349136526973,-0.018548827973039243,0.0026348616458363927,-0.036857155946142355,0.008733439727398573,-0.01992460574388274,-0.02137540708703765,0.007637188561878614,-0.0043537601225046565,-0.024372942227040825
2000-10-01,-0.02605172676406697,-0.06521906752857559,-0.02578810002657808,-0.038117134719415934,-0.05490228477942955,-0.05036817848431874,-0.03658169188582545,-0.015956389310638832,-0.03538677232799079,-0.08289642704368028
2000-11-01,-0.010684431212073214,0.004581087071648306,-0.02351742234354557,-0.009660634817649895,-0.012304712064284358,-0.016853908935513397,0.0036766569813324644,0.000842882013163581,-0.0012348893666571915,0.009103707825550858
2000-12-01,0.01622524252794221,0.02446797308866113,0.004697199665530297,0.036244520235968566,-9.211410654673749e-05,0.026932291885874385,0.001995696861109465,-0.0041311292164320015,0.01757739286217698,0.04503266898777162
2001-01-01,-0.008963047513479008,0.008872960028302363,-0.015265591283067568,-0.004933584583202001,0.013153739632825397,-0.01624896276911407,0.0052477068413890535,-0.015859734514394843,-0.015546654909642755,0.018402035528006493
2001-02-01,0.08496808410966,0.07242685423085213,0.13063997942517516,0.0661102750095093,0.07766955410034611,0.06154009678264737,0.05941436652296611,0.04134774972218617,0.06020718700707233,0.08227410209793294
2001-03-01,0.023452344303292204,0.030182742984370847,0.05136686135062094,0.027356147168715594,0.024053535267296106,0.0031215492078442778,0.04072146532453976,0.02460932342764722,0.03442553582535031,0.04612968162047143
2001-04-01,0.05839103216518708,0.09041277401843359,0.10326937409195941,0.059155374974971794,0.08061587486951785,0.04795703060277161,0.059563511135502734,0.03345285568442322,0.055609540534223234,0.04706226164151238
2001-05-01,0.04338487459111218,0.06384441398292996,0.04179190019925938,0.056989230420189184,0.06522709472643676,0.07496762975532996,0.04019871404594363,0.027781231354246882,0.029008243503080438,0.06015201534573778
2001-06-01,-0.07865398227138275,-0.042767434160904054,-0.03217637920204548,-0.05863121898566996,-0.0553765955474279,-0.061689046224477545,-0.040645056424380634,-0.03736647182128369,-0.04532538393818473,-0.03608658547420314
2001-07-01,-0.006676890611482793,0.004341560072866037,0.01462600305744551,0.004385840861284561,-0.02249469746537748,-0.03031675180658619,0.005167979785206741,-0.010010010803494736,-0.005323793693880146,0.024129352293640296
2001-08-01,-0.08411686414739672,-0.08960540352771516,-0.12162313487453186,-0.08231442588271712,-0.09964226973692777,-0.11326976160375536,-0.06071604143064504,-0.034472856531982204,-0.08632923453289418,-0.12299244624667303
2001-09-01,-0.008924120485932567,-0.029650371644464473,-0.036627958255364766,-0.025404670130326844,-0.027204250210698673,-0.003980200573853773,-0.0061012133581018705,-0.012231909595142768,-0.044088777653290515,-0.02319985268093257
2001-10-01,0.05861926514705487,0.04563172545240071,0.050918272081749615,0.0661959450225531,0.042371411941745395,0.02611367010700706,0.03478872547946615,0.01908238250022802,0.02469625706307213,0.04999394241309747
2001-11-01,-0.016015037556818195,-0.023293615587557878,-0.019092585376302977,-0.022125650170649006,-0.011310085593168765,-0.02088411161701046,-0.015290069273499421,-0.019913197405466532,-0.01002663204006496,-0.021548173180116554
2001-12-01,-0.01900668055866017,0.015129657913289917,-0.02520510788280312,-0.030265074043685065,-0.01239449401536431,-0.007736509553114909,-0.0225826336247023,0.003774517579217868,-0.0284506256895177,-0.004936280815634023
2002-01-01,0.020844432528538525,0.028086827848763048,0.03145225108077943,0.00845547656471019,0.00045361637357662146,-0.008777519041036172,0.01909261341474485,0.00021239977027694146,0.014394639235866606,0.003266514109998491
2002-02-01,0.026244807504135086,0.03330143315535222,0.014710993898364097,0.048412150081846975,0.014741422406504376,0.03131387195448821,0.016624226411497425,0.021682201764018562,0.012853978854002619,0.03973864249692081
2002-03-01,-0.0005443876425722319,-0.006523385217618065,0.016711928844146108,0.0073798704788973785,-0.003998216052651505,-0.039551133487743376,0.007060187608897904,-0.0158707640064959,-0.011951126854452354,-0.025814155338100747
2002-04-01,-0.007826445522730732,0.0010494489045750803,0.01811020620329784,0.005966744840242889,0.0024801052776560716,0.008749312146510441,-0.008229918776516144,-0.018205464700985188,0.016844095380231204,0.030522867440464282
2002-05-01,0.009063721538515347,0.03266524687664754,0.05682771995318867,0.020937435598524165,0.0255098543040453,0.02722546981262286,0.02378622872195397,0.017227792067568977,0.03137731628961509,0.005050818890816076
2002-06-01,0.012576571142265819,0.02518372584052191,-0.004962477299258819,0.0040290712558403875,0.0010147285734904941,-0.009230102682037685,0.02288391635093038,0.0026467745115897738,0.028612120102296166,-0.021991491825775436
2002-07-01,-0.005372944975180215,0.009949540309840854,0.012470522180900698,-0.011605320853724302,-0.027471932402198147,-0.006050710876606606,-0.0003982844925320768,0.005661587378752678,-0.030514027016484944,-0.029483639652097764
2002-08-01,0.003256617022809648,0.05347402650027895,-0.003987602953938768,0.034012447136879856,0.026157800265203895,0.01450828365144626,0.0030928977788753703,0.01263254258607394,0.012073853212971667,0.007790664656859694
2002-09-01,0.01140597220420441,0.030256443579296795,0.035975608084309774,0.006657657877535941,0.014322299338114504,0.013189516537007773,0.013534599116666522,0.013025085918972449,0.01362682743806514,0.009772374843474773
2002-10-01,0.024782084151515872,0.01895339189008881,-0.009475801333287414,0.021169842476708056,0.02007851381989943,-0.011050739048847609,0.008502969741016213,0.005744898489566336,0.014162732640961986,0.02273905340630547
2002-11-01,0.06248208961728617,0.07223889837641567,0.08495027041500437,0.05559309322470552,0.08567261391640517,0.1182653990836926,0.058457131595405415,0.03583742050223109,0.06002945413727782,0.08213091335317942
2002-12-01,0.0008773227663370162,-0.025383825628631985,0.008895116812482796,-0.034703012234032195,-0.012930135291691684,-0.0015122011546496528,-0.008485519598080818,-0.004632040674112797,-0.014075671691029419,-0.00041489677160584486
2003-01-01,-0.006217852028531581,-0.001374385781273673,-0.03863722314311256,-0.015738947585649803,-0.01392726452104678,-0.03348929654917347,-0.007759624736723333,0.010516739128737499,0.0020598304378425126,-0.01047032337130239
2003-02-01,0.0439732322290663,0.07735227046955484,0.026051352950830456,0.05982379817878823,0.049515074047693584,0.08754237250695161,0.05149833793338696,0.0229908842118796,0.03763546902306783,0.025382095398772085
2003-03-01,-0.025130459306614568,-0.0002490309351313273,-0.03523210075786578,-0.018740274298486355,-0.027760990821724483,-0.0223484568877337,-0.014512412266209414,-0.000440424448304751,0.0003570300570405263,-0.04263044982473756
2003-04-01,0.05326412939734668,0.07554419368998347,0.06748324538237913,0.06895754620146113,0.03951804252649084,0.05898752592571822,0.0652666341557921,0.017855389870547137,0.05249311862201531,0.07329540813669418
2003-05-01,-0.008584074085062012,-0.0025514528920747106,-0.012575325368299226,-0.005019973619619636,-0.003940074656055066,-0.009862618865709999,0.009907305463987546,-0.01840769873241367,0.009890212442491523,-0.016861776741916027
2003-06-01,0.006084331523295448,0.006305618906246656,0.010361020016662666,0.009198453484864432,0.013331117657503923,0.015388257604513626,0.010173808166113234,0.0028463822192062015,-0.005645475080555443,-0.00024760698792191185
